hamlet,id,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting
267,846,14,49,14,Hybrid,1.0
267,878,25,49,14,Hybrid,1.0
267,880,3,49,14,Hybrid,1.0
267,902,1,49,14,Hybrid,1.0
267,954,2,49,14,Hybrid,1.0
267,964,32,49,14,Hybrid,1.0
267,968,41,49,14,Hybrid,1.0
267,999,30,49,14,Hybrid,1.0
268,42,6,44,8,Hybrid,1.0
268,51,10,44,8,Hybrid,1.0
268,93,22,44,8,Hybrid,1.0
268,113,12,44,8,Hybrid,1.0
268,117,23,44,8,Hybrid,1.0
268,141,7,44,8,Hybrid,1.0
268,154,18,44,8,Hybrid,1.0
268,177,28,44,8,Hybrid,1.0
268,191,34,44,8,Hybrid,1.0
268,220,38,44,8,Hybrid,1.0
268,224,27,44,8,Hybrid,1.0
268,251,24,44,8,Hybrid,1.0
268,253,3,44,8,Hybrid,1.0
268,262,35,44,8,Hybrid,1.0
268,290,5,44,8,Hybrid,1.0
268,314,11,44,8,Hybrid,1.0
268,329,30,44,8,Hybrid,1.0
268,340,21,44,8,Hybrid,1.0
268,341,13,44,8,Hybrid,1.0
268,400,29,44,8,Hybrid,1.0
268,411,15,44,8,Hybrid,1.0
268,434,14,44,8,Hybrid,1.0
268,442,39,44,8,Hybrid,1.0
268,478,37,44,8,Hybrid,1.0
268,486,8,44,8,Hybrid,1.0
268,496,16,44,8,Hybrid,1.0
268,547,25,44,8,Hybrid,1.0
268,577,9,44,8,Hybrid,1.0
268,598,36,44,8,Hybrid,1.0
268,642,2,44,8,Hybrid,1.0
268,650,41,44,8,Hybrid,1.0
268,673,19,44,8,Hybrid,1.0
268,682,20,44,8,Hybrid,1.0
268,704,40,44,8,Hybrid,1.0
268,744,31,44,8,Hybrid,1.0
268,809,32,44,8,Hybrid,1.0
268,819,17,44,8,Hybrid,1.0
268,833,44,44,8,Hybrid,1.0
268,857,4,44,8,Hybrid,1.0
268,912,33,44,8,Hybrid,1.0
268,924,43,44,8,Hybrid,1.0
268,940,1,44,8,Hybrid,1.0
268,964,26,44,8,Hybrid,1.0
268,990,42,44,8,Hybrid,1.0
272,144,24,38,18,Hybrid,0.0
272,148,18,38,18,Hybrid,0.0
272,149,23,38,18,Hybrid,0.0
272,151,3,38,18,Hybrid,0.0
272,161,4,38,18,Hybrid,0.0
272,179,11,38,18,Hybrid,0.0
272,228,37,38,18,Hybrid,0.0
272,235,19,38,18,Hybrid,0.0
272,237,5,38,18,Hybrid,0.0
272,324,12,38,18,Hybrid,0.0
272,339,36,38,18,Hybrid,0.0
272,350,6,38,18,Hybrid,0.0
272,371,29,38,18,Hybrid,0.0
272,391,32,38,18,Hybrid,0.0
272,425,13,38,18,Hybrid,0.0
272,473,22,38,18,Hybrid,0.0
272,481,34,38,18,Hybrid,0.0
272,495,8,38,18,Hybrid,0.0
272,498,7,38,18,Hybrid,0.0
272,514,33,38,18,Hybrid,0.0
272,541,10,38,18,Hybrid,0.0
272,565,28,38,18,Hybrid,0.0
272,580,30,38,18,Hybrid,0.0
272,582,25,38,18,Hybrid,0.0
272,644,2,38,18,Hybrid,0.0
272,688,20,38,18,Hybrid,0.0
272,703,35,38,18,Hybrid,0.0
272,716,15,38,18,Hybrid,0.0
272,734,31,38,18,Hybrid,0.0
272,741,14,38,18,Hybrid,0.0
272,764,26,38,18,Hybrid,0.0
272,793,16,38,18,Hybrid,0.0
272,812,38,38,18,Hybrid,0.0
272,813,17,38,18,Hybrid,0.0
272,848,9,38,18,Hybrid,0.0
272,894,27,38,18,Hybrid,0.0
272,949,1,38,18,Hybrid,0.0
272,956,21,38,18,Hybrid,0.0
274,9,42,94,53,Hybrid,0.0
274,13,72,94,53,Hybrid,0.0
274,19,83,94,53,Hybrid,0.0
274,22,51,94,53,Hybrid,0.0
274,34,55,94,53,Hybrid,0.0
274,58,8,94,53,Hybrid,0.0
274,62,24,94,53,Hybrid,0.0
274,63,5,94,53,Hybrid,0.0
274,64,93,94,53,Hybrid,0.0
274,70,14,94,53,Hybrid,0.0
274,87,23,94,53,Hybrid,0.0
274,125,31,94,53,Hybrid,0.0
274,128,15,94,53,Hybrid,0.0
274,135,26,94,53,Hybrid,0.0
274,138,20,94,53,Hybrid,0.0
274,148,68,94,53,Hybrid,0.0
274,150,63,94,53,Hybrid,0.0
274,151,53,94,53,Hybrid,0.0
274,167,21,94,53,Hybrid,0.0
274,176,56,94,53,Hybrid,0.0
274,187,90,94,53,Hybrid,0.0
274,190,34,94,53,Hybrid,0.0
274,203,71,94,53,Hybrid,0.0
274,212,43,94,53,Hybrid,0.0
274,227,2,94,53,Hybrid,0.0
274,228,67,94,53,Hybrid,0.0
274,234,81,94,53,Hybrid,0.0
274,237,25,94,53,Hybrid,0.0
274,263,78,94,53,Hybrid,0.0
274,284,46,94,53,Hybrid,0.0
274,286,16,94,53,Hybrid,0.0
274,296,62,94,53,Hybrid,0.0
274,313,30,94,53,Hybrid,0.0
274,318,82,94,53,Hybrid,0.0
274,332,3,94,53,Hybrid,0.0
274,338,44,94,53,Hybrid,0.0
274,341,29,94,53,Hybrid,0.0
274,342,6,94,53,Hybrid,0.0
274,347,86,94,53,Hybrid,0.0
274,367,65,94,53,Hybrid,0.0
274,369,7,94,53,Hybrid,0.0
274,394,73,94,53,Hybrid,0.0
274,404,32,94,53,Hybrid,0.0
274,412,13,94,53,Hybrid,0.0
274,414,35,94,53,Hybrid,0.0
274,426,57,94,53,Hybrid,0.0
274,456,74,94,53,Hybrid,0.0
274,460,47,94,53,Hybrid,0.0
274,484,18,94,53,Hybrid,0.0
274,494,75,94,53,Hybrid,0.0
274,507,17,94,53,Hybrid,0.0
274,509,77,94,53,Hybrid,0.0
274,512,79,94,53,Hybrid,0.0
274,514,92,94,53,Hybrid,0.0
274,529,36,94,53,Hybrid,0.0
274,531,58,94,53,Hybrid,0.0
274,534,49,94,53,Hybrid,0.0
274,555,94,94,53,Hybrid,0.0
274,568,37,94,53,Hybrid,0.0
274,570,45,94,53,Hybrid,0.0
274,589,59,94,53,Hybrid,0.0
274,611,50,94,53,Hybrid,0.0
274,639,60,94,53,Hybrid,0.0
274,676,22,94,53,Hybrid,0.0
274,693,61,94,53,Hybrid,0.0
274,696,66,94,53,Hybrid,0.0
274,703,87,94,53,Hybrid,0.0
274,721,84,94,53,Hybrid,0.0
274,735,54,94,53,Hybrid,0.0
274,760,80,94,53,Hybrid,0.0
274,761,39,94,53,Hybrid,0.0
274,790,64,94,53,Hybrid,0.0
274,800,52,94,53,Hybrid,0.0
274,809,19,94,53,Hybrid,0.0
274,815,12,94,53,Hybrid,0.0
274,821,40,94,53,Hybrid,0.0
274,832,4,94,53,Hybrid,0.0
274,844,69,94,53,Hybrid,0.0
274,865,27,94,53,Hybrid,0.0
274,872,33,94,53,Hybrid,0.0
274,876,85,94,53,Hybrid,0.0
274,890,91,94,53,Hybrid,0.0
274,894,9,94,53,Hybrid,0.0
274,898,10,94,53,Hybrid,0.0
274,919,1,94,53,Hybrid,0.0
274,923,38,94,53,Hybrid,0.0
274,929,70,94,53,Hybrid,0.0
274,965,48,94,53,Hybrid,0.0
274,966,76,94,53,Hybrid,0.0
274,973,11,94,53,Hybrid,0.0
274,980,28,94,53,Hybrid,0.0
274,987,89,94,53,Hybrid,0.0
274,990,88,94,53,Hybrid,0.0
274,995,41,94,53,Hybrid,0.0
287,22,13,41,22,Hybrid,1.0
287,34,29,41,22,Hybrid,1.0
287,39,15,41,22,Hybrid,1.0
287,125,38,41,22,Hybrid,1.0
287,149,32,41,22,Hybrid,1.0
287,152,17,41,22,Hybrid,1.0
287,156,28,41,22,Hybrid,1.0
287,171,10,41,22,Hybrid,1.0
287,181,26,41,22,Hybrid,1.0
287,188,11,41,22,Hybrid,1.0
287,207,33,41,22,Hybrid,1.0
287,224,34,41,22,Hybrid,1.0
287,269,12,41,22,Hybrid,1.0
287,279,35,41,22,Hybrid,1.0
287,323,8,41,22,Hybrid,1.0
287,371,21,41,22,Hybrid,1.0
287,450,14,41,22,Hybrid,1.0
287,458,31,41,22,Hybrid,1.0
287,509,19,41,22,Hybrid,1.0
287,510,5,41,22,Hybrid,1.0
287,514,16,41,22,Hybrid,1.0
287,520,25,41,22,Hybrid,1.0
287,556,27,41,22,Hybrid,1.0
287,571,9,41,22,Hybrid,1.0
287,607,40,41,22,Hybrid,1.0
287,608,4,41,22,Hybrid,1.0
287,614,3,41,22,Hybrid,1.0
287,620,41,41,22,Hybrid,1.0
287,675,36,41,22,Hybrid,1.0
287,756,20,41,22,Hybrid,1.0
287,767,7,41,22,Hybrid,1.0
287,773,18,41,22,Hybrid,1.0
287,789,37,41,22,Hybrid,1.0
287,800,1,41,22,Hybrid,1.0
287,802,39,41,22,Hybrid,1.0
287,819,30,41,22,Hybrid,1.0
287,838,23,41,22,Hybrid,1.0
287,881,6,41,22,Hybrid,1.0
287,941,22,41,22,Hybrid,1.0
287,972,24,41,22,Hybrid,1.0
287,976,2,41,22,Hybrid,1.0
288,5,22,76,13,Hybrid,0.0
288,11,21,76,13,Hybrid,0.0
288,36,7,76,13,Hybrid,0.0
288,39,20,76,13,Hybrid,0.0
288,59,8,76,13,Hybrid,0.0
288,60,75,76,13,Hybrid,0.0
288,91,76,76,13,Hybrid,0.0
288,114,10,76,13,Hybrid,0.0
288,117,2,76,13,Hybrid,0.0
288,121,11,76,13,Hybrid,0.0
288,154,71,76,13,Hybrid,0.0
288,180,12,76,13,Hybrid,0.0
288,194,17,76,13,Hybrid,0.0
288,243,18,76,13,Hybrid,0.0
288,249,19,76,13,Hybrid,0.0
288,261,4,76,13,Hybrid,0.0
288,269,3,76,13,Hybrid,0.0
288,293,16,76,13,Hybrid,0.0
288,296,5,76,13,Hybrid,0.0
288,336,34,76,13,Hybrid,0.0
288,337,9,76,13,Hybrid,0.0
288,348,15,76,13,Hybrid,0.0
288,356,6,76,13,Hybrid,0.0
288,381,36,76,13,Hybrid,0.0
288,382,35,76,13,Hybrid,0.0
288,390,1,76,13,Hybrid,0.0
288,411,67,76,13,Hybrid,0.0
288,416,68,76,13,Hybrid,0.0
288,418,61,76,13,Hybrid,0.0
288,431,63,76,13,Hybrid,0.0
288,437,64,76,13,Hybrid,0.0
288,442,49,76,13,Hybrid,0.0
288,443,50,76,13,Hybrid,0.0
288,455,23,76,13,Hybrid,0.0
288,479,56,76,13,Hybrid,0.0
288,484,57,76,13,Hybrid,0.0
288,490,58,76,13,Hybrid,0.0
288,505,62,76,13,Hybrid,0.0
288,509,44,76,13,Hybrid,0.0
288,512,27,76,13,Hybrid,0.0
288,518,28,76,13,Hybrid,0.0
288,546,24,76,13,Hybrid,0.0
288,553,25,76,13,Hybrid,0.0
288,572,26,76,13,Hybrid,0.0
288,580,72,76,13,Hybrid,0.0
288,584,14,76,13,Hybrid,0.0
288,588,37,76,13,Hybrid,0.0
288,615,29,76,13,Hybrid,0.0
288,692,30,76,13,Hybrid,0.0
288,700,31,76,13,Hybrid,0.0
288,703,45,76,13,Hybrid,0.0
288,712,46,76,13,Hybrid,0.0
288,720,39,76,13,Hybrid,0.0
288,736,33,76,13,Hybrid,0.0
288,739,38,76,13,Hybrid,0.0
288,756,40,76,13,Hybrid,0.0
288,779,74,76,13,Hybrid,0.0
288,809,41,76,13,Hybrid,0.0
288,829,42,76,13,Hybrid,0.0
288,830,43,76,13,Hybrid,0.0
288,834,69,76,13,Hybrid,0.0
288,851,70,76,13,Hybrid,0.0
288,852,47,76,13,Hybrid,0.0
288,858,48,76,13,Hybrid,0.0
288,863,59,76,13,Hybrid,0.0
288,888,60,76,13,Hybrid,0.0
288,920,51,76,13,Hybrid,0.0
288,925,13,76,13,Hybrid,0.0
288,934,52,76,13,Hybrid,0.0
288,948,73,76,13,Hybrid,0.0
288,949,53,76,13,Hybrid,0.0
288,958,32,76,13,Hybrid,0.0
288,962,54,76,13,Hybrid,0.0
288,973,65,76,13,Hybrid,0.0
288,974,66,76,13,Hybrid,0.0
288,975,55,76,13,Hybrid,0.0
291,154,10,22,17,Hybrid,0.0
291,188,4,22,17,Hybrid,0.0
291,194,5,22,17,Hybrid,0.0
291,241,20,22,17,Hybrid,0.0
291,265,14,22,17,Hybrid,0.0
291,341,3,22,17,Hybrid,0.0
291,361,6,22,17,Hybrid,0.0
291,434,11,22,17,Hybrid,0.0
291,538,16,22,17,Hybrid,0.0
291,542,17,22,17,Hybrid,0.0
291,566,19,22,17,Hybrid,0.0
291,606,22,22,17,Hybrid,0.0
291,690,2,22,17,Hybrid,0.0
291,716,1,22,17,Hybrid,0.0
291,734,13,22,17,Hybrid,0.0
291,760,15,22,17,Hybrid,0.0
291,777,18,22,17,Hybrid,0.0
291,796,21,22,17,Hybrid,0.0
291,800,8,22,17,Hybrid,0.0
291,866,9,22,17,Hybrid,0.0
291,900,7,22,17,Hybrid,0.0
291,927,12,22,17,Hybrid,0.0
292,9,48,56,29,Hybrid,1.0
292,19,55,56,29,Hybrid,1.0
292,32,12,56,29,Hybrid,1.0
292,62,2,56,29,Hybrid,1.0
292,84,39,56,29,Hybrid,1.0
292,87,54,56,29,Hybrid,1.0
292,111,44,56,29,Hybrid,1.0
292,118,42,56,29,Hybrid,1.0
292,141,3,56,29,Hybrid,1.0
292,152,6,56,29,Hybrid,1.0
292,197,56,56,29,Hybrid,1.0
292,207,50,56,29,Hybrid,1.0
292,215,53,56,29,Hybrid,1.0
292,237,15,56,29,Hybrid,1.0
292,259,43,56,29,Hybrid,1.0
292,268,11,56,29,Hybrid,1.0
292,287,17,56,29,Hybrid,1.0
292,321,13,56,29,Hybrid,1.0
292,323,4,56,29,Hybrid,1.0
292,330,5,56,29,Hybrid,1.0
292,348,52,56,29,Hybrid,1.0
292,359,19,56,29,Hybrid,1.0
292,365,20,56,29,Hybrid,1.0
292,385,27,56,29,Hybrid,1.0
292,450,7,56,29,Hybrid,1.0
292,476,51,56,29,Hybrid,1.0
292,495,10,56,29,Hybrid,1.0
292,500,33,56,29,Hybrid,1.0
292,518,22,56,29,Hybrid,1.0
292,527,41,56,29,Hybrid,1.0
292,544,23,56,29,Hybrid,1.0
292,558,14,56,29,Hybrid,1.0
292,590,1,56,29,Hybrid,1.0
292,592,9,56,29,Hybrid,1.0
292,605,35,56,29,Hybrid,1.0
292,606,18,56,29,Hybrid,1.0
292,623,40,56,29,Hybrid,1.0
292,631,45,56,29,Hybrid,1.0
292,639,49,56,29,Hybrid,1.0
292,642,38,56,29,Hybrid,1.0
292,663,24,56,29,Hybrid,1.0
292,696,25,56,29,Hybrid,1.0
292,719,28,56,29,Hybrid,1.0
292,728,37,56,29,Hybrid,1.0
292,739,21,56,29,Hybrid,1.0
292,754,32,56,29,Hybrid,1.0
292,759,36,56,29,Hybrid,1.0
292,780,47,56,29,Hybrid,1.0
292,795,26,56,29,Hybrid,1.0
292,845,29,56,29,Hybrid,1.0
292,847,46,56,29,Hybrid,1.0
292,855,30,56,29,Hybrid,1.0
292,870,8,56,29,Hybrid,1.0
292,875,16,56,29,Hybrid,1.0
292,917,34,56,29,Hybrid,1.0
292,932,31,56,29,Hybrid,1.0
293,18,13,44,19,Hybrid,0.0
293,22,27,44,19,Hybrid,0.0
293,28,10,44,19,Hybrid,0.0
293,30,12,44,19,Hybrid,0.0
293,63,11,44,19,Hybrid,0.0
293,84,26,44,19,Hybrid,0.0
293,123,25,44,19,Hybrid,0.0
293,142,15,44,19,Hybrid,0.0
293,186,30,44,19,Hybrid,0.0
293,192,23,44,19,Hybrid,0.0
293,212,8,44,19,Hybrid,0.0
293,218,29,44,19,Hybrid,0.0
293,243,14,44,19,Hybrid,0.0
293,253,32,44,19,Hybrid,0.0
293,258,22,44,19,Hybrid,0.0
293,280,9,44,19,Hybrid,0.0
293,307,6,44,19,Hybrid,0.0
293,317,37,44,19,Hybrid,0.0
293,364,7,44,19,Hybrid,0.0
293,383,28,44,19,Hybrid,0.0
293,427,38,44,19,Hybrid,0.0
293,431,18,44,19,Hybrid,0.0
293,436,5,44,19,Hybrid,0.0
293,478,20,44,19,Hybrid,0.0
293,497,39,44,19,Hybrid,0.0
293,500,4,44,19,Hybrid,0.0
293,509,44,44,19,Hybrid,0.0
293,565,3,44,19,Hybrid,0.0
293,607,31,44,19,Hybrid,0.0
293,669,24,44,19,Hybrid,0.0
293,672,19,44,19,Hybrid,0.0
293,675,41,44,19,Hybrid,0.0
293,676,21,44,19,Hybrid,0.0
293,703,33,44,19,Hybrid,0.0
293,724,42,44,19,Hybrid,0.0
293,738,40,44,19,Hybrid,0.0
293,784,16,44,19,Hybrid,0.0
293,785,35,44,19,Hybrid,0.0
293,790,43,44,19,Hybrid,0.0
293,838,36,44,19,Hybrid,0.0
293,873,1,44,19,Hybrid,0.0
293,935,2,44,19,Hybrid,0.0
293,938,34,44,19,Hybrid,0.0
293,989,17,44,19,Hybrid,0.0
295,12,21,53,30,Hybrid,1.0
295,19,26,53,30,Hybrid,1.0
295,24,37,53,30,Hybrid,1.0
295,40,39,53,30,Hybrid,1.0
295,46,35,53,30,Hybrid,1.0
295,98,2,53,30,Hybrid,1.0
295,103,23,53,30,Hybrid,1.0
295,140,51,53,30,Hybrid,1.0
295,171,28,53,30,Hybrid,1.0
295,179,5,53,30,Hybrid,1.0
295,209,4,53,30,Hybrid,1.0
295,210,15,53,30,Hybrid,1.0
295,221,36,53,30,Hybrid,1.0
295,229,53,53,30,Hybrid,1.0
295,241,33,53,30,Hybrid,1.0
295,266,20,53,30,Hybrid,1.0
295,271,1,53,30,Hybrid,1.0
295,301,48,53,30,Hybrid,1.0
295,313,31,53,30,Hybrid,1.0
295,319,32,53,30,Hybrid,1.0
295,410,46,53,30,Hybrid,1.0
295,451,7,53,30,Hybrid,1.0
295,459,9,53,30,Hybrid,1.0
295,474,3,53,30,Hybrid,1.0
295,485,44,53,30,Hybrid,1.0
295,499,10,53,30,Hybrid,1.0
295,515,40,53,30,Hybrid,1.0
295,530,41,53,30,Hybrid,1.0
295,597,24,53,30,Hybrid,1.0
295,617,25,53,30,Hybrid,1.0
295,621,27,53,30,Hybrid,1.0
295,631,43,53,30,Hybrid,1.0
295,635,8,53,30,Hybrid,1.0
295,655,47,53,30,Hybrid,1.0
295,667,22,53,30,Hybrid,1.0
295,680,52,53,30,Hybrid,1.0
295,694,42,53,30,Hybrid,1.0
295,705,45,53,30,Hybrid,1.0
295,710,18,53,30,Hybrid,1.0
295,740,30,53,30,Hybrid,1.0
295,751,6,53,30,Hybrid,1.0
295,786,38,53,30,Hybrid,1.0
295,830,34,53,30,Hybrid,1.0
295,837,16,53,30,Hybrid,1.0
295,842,13,53,30,Hybrid,1.0
295,866,29,53,30,Hybrid,1.0
295,885,50,53,30,Hybrid,1.0
295,893,12,53,30,Hybrid,1.0
295,930,14,53,30,Hybrid,1.0
295,954,49,53,30,Hybrid,1.0
295,957,11,53,30,Hybrid,1.0
295,967,19,53,30,Hybrid,1.0
295,979,17,53,30,Hybrid,1.0
297,1,8,48,14,Hybrid,0.0
297,18,35,48,14,Hybrid,0.0
297,40,48,48,14,Hybrid,0.0
297,41,13,48,14,Hybrid,0.0
297,45,24,48,14,Hybrid,0.0
297,47,14,48,14,Hybrid,0.0
297,48,7,48,14,Hybrid,0.0
297,58,21,48,14,Hybrid,0.0
297,80,17,48,14,Hybrid,0.0
297,84,22,48,14,Hybrid,0.0
297,119,28,48,14,Hybrid,0.0
297,155,30,48,14,Hybrid,0.0
297,183,18,48,14,Hybrid,0.0
297,222,39,48,14,Hybrid,0.0
297,240,36,48,14,Hybrid,0.0
297,259,33,48,14,Hybrid,0.0
297,266,16,48,14,Hybrid,0.0
297,284,1,48,14,Hybrid,0.0
297,285,15,48,14,Hybrid,0.0
297,337,11,48,14,Hybrid,0.0
297,370,23,48,14,Hybrid,0.0
297,410,31,48,14,Hybrid,0.0
297,419,37,48,14,Hybrid,0.0
297,420,12,48,14,Hybrid,0.0
297,435,26,48,14,Hybrid,0.0
297,472,40,48,14,Hybrid,0.0
297,522,38,48,14,Hybrid,0.0
297,546,6,48,14,Hybrid,0.0
297,548,41,48,14,Hybrid,0.0
297,591,27,48,14,Hybrid,0.0
297,629,25,48,14,Hybrid,0.0
297,640,29,48,14,Hybrid,0.0
297,666,42,48,14,Hybrid,0.0
297,673,3,48,14,Hybrid,0.0
297,698,20,48,14,Hybrid,0.0
297,712,19,48,14,Hybrid,0.0
297,737,44,48,14,Hybrid,0.0
297,741,10,48,14,Hybrid,0.0
297,752,43,48,14,Hybrid,0.0
297,762,34,48,14,Hybrid,0.0
297,805,5,48,14,Hybrid,0.0
297,825,46,48,14,Hybrid,0.0
297,867,4,48,14,Hybrid,0.0
297,879,45,48,14,Hybrid,0.0
297,929,32,48,14,Hybrid,0.0
297,972,47,48,14,Hybrid,0.0
297,984,2,48,14,Hybrid,0.0
297,994,9,48,14,Hybrid,0.0
300,18,19,37,13,Hybrid,1.0
300,21,3,37,13,Hybrid,1.0
300,65,35,37,13,Hybrid,1.0
300,78,25,37,13,Hybrid,1.0
300,94,26,37,13,Hybrid,1.0
300,119,10,37,13,Hybrid,1.0
300,124,7,37,13,Hybrid,1.0
300,176,27,37,13,Hybrid,1.0
300,188,29,37,13,Hybrid,1.0
300,202,22,37,13,Hybrid,1.0
300,242,36,37,13,Hybrid,1.0
300,332,11,37,13,Hybrid,1.0
300,376,34,37,13,Hybrid,1.0
300,383,37,37,13,Hybrid,1.0
300,385,5,37,13,Hybrid,1.0
300,476,4,37,13,Hybrid,1.0
300,499,24,37,13,Hybrid,1.0
300,506,13,37,13,Hybrid,1.0
300,511,16,37,13,Hybrid,1.0
300,517,18,37,13,Hybrid,1.0
300,524,8,37,13,Hybrid,1.0
300,574,1,37,13,Hybrid,1.0
300,628,15,37,13,Hybrid,1.0
300,634,30,37,13,Hybrid,1.0
300,671,12,37,13,Hybrid,1.0
300,695,32,37,13,Hybrid,1.0
300,725,2,37,13,Hybrid,1.0
300,774,21,37,13,Hybrid,1.0
300,791,17,37,13,Hybrid,1.0
300,823,23,37,13,Hybrid,1.0
300,862,20,37,13,Hybrid,1.0
300,863,31,37,13,Hybrid,1.0
300,866,9,37,13,Hybrid,1.0
300,901,28,37,13,Hybrid,1.0
300,921,33,37,13,Hybrid,1.0
300,938,14,37,13,Hybrid,1.0
300,962,6,37,13,Hybrid,1.0
305,5,8,49,20,Hybrid,0.0
305,34,16,49,20,Hybrid,0.0
305,73,14,49,20,Hybrid,0.0
305,95,11,49,20,Hybrid,0.0
305,100,34,49,20,Hybrid,0.0
305,117,17,49,20,Hybrid,0.0
305,224,26,49,20,Hybrid,0.0
305,229,15,49,20,Hybrid,0.0
305,241,20,49,20,Hybrid,0.0
305,249,21,49,20,Hybrid,0.0
305,257,5,49,20,Hybrid,0.0
305,263,6,49,20,Hybrid,0.0
305,280,39,49,20,Hybrid,0.0
305,313,3,49,20,Hybrid,0.0
305,330,35,49,20,Hybrid,0.0
305,343,28,49,20,Hybrid,0.0
305,344,4,49,20,Hybrid,0.0
305,379,27,49,20,Hybrid,0.0
305,381,25,49,20,Hybrid,0.0
305,388,9,49,20,Hybrid,0.0
305,406,36,49,20,Hybrid,0.0
305,420,29,49,20,Hybrid,0.0
305,456,10,49,20,Hybrid,0.0
305,530,23,49,20,Hybrid,0.0
305,541,18,49,20,Hybrid,0.0
305,582,31,49,20,Hybrid,0.0
305,584,42,49,20,Hybrid,0.0
305,591,19,49,20,Hybrid,0.0
305,603,40,49,20,Hybrid,0.0
305,609,41,49,20,Hybrid,0.0
305,612,30,49,20,Hybrid,0.0
305,616,43,49,20,Hybrid,0.0
305,658,46,49,20,Hybrid,0.0
305,659,48,49,20,Hybrid,0.0
305,691,32,49,20,Hybrid,0.0
305,693,47,49,20,Hybrid,0.0
305,733,1,49,20,Hybrid,0.0
305,739,2,49,20,Hybrid,0.0
305,825,33,49,20,Hybrid,0.0
305,840,7,49,20,Hybrid,0.0
305,885,44,49,20,Hybrid,0.0
305,890,24,49,20,Hybrid,0.0
305,903,37,49,20,Hybrid,0.0
305,911,13,49,20,Hybrid,0.0
305,926,45,49,20,Hybrid,0.0
305,936,12,49,20,Hybrid,0.0
305,941,22,49,20,Hybrid,0.0
305,959,49,49,20,Hybrid,0.0
305,990,38,49,20,Hybrid,0.0
306,6,16,41,12,Hybrid,0.0
306,44,28,41,12,Hybrid,0.0
306,71,34,41,12,Hybrid,0.0
306,85,30,41,12,Hybrid,0.0
306,94,33,41,12,Hybrid,0.0
306,105,10,41,12,Hybrid,0.0
306,116,6,41,12,Hybrid,0.0
306,118,25,41,12,Hybrid,0.0
306,139,3,41,12,Hybrid,0.0
306,146,38,41,12,Hybrid,0.0
306,154,40,41,12,Hybrid,0.0
306,168,7,41,12,Hybrid,0.0
306,199,22,41,12,Hybrid,0.0
306,210,31,41,12,Hybrid,0.0
306,215,36,41,12,Hybrid,0.0
306,235,37,41,12,Hybrid,0.0
306,247,20,41,12,Hybrid,0.0
306,249,1,41,12,Hybrid,0.0
306,267,14,41,12,Hybrid,0.0
306,421,13,41,12,Hybrid,0.0
306,473,23,41,12,Hybrid,0.0
306,488,15,41,12,Hybrid,0.0
306,499,2,41,12,Hybrid,0.0
306,540,12,41,12,Hybrid,0.0
306,555,9,41,12,Hybrid,0.0
306,566,11,41,12,Hybrid,0.0
306,606,29,41,12,Hybrid,0.0
306,613,41,41,12,Hybrid,0.0
306,618,4,41,12,Hybrid,0.0
306,624,35,41,12,Hybrid,0.0
306,627,24,41,12,Hybrid,0.0
306,629,32,41,12,Hybrid,0.0
306,643,19,41,12,Hybrid,0.0
306,713,17,41,12,Hybrid,0.0
306,732,18,41,12,Hybrid,0.0
306,743,8,41,12,Hybrid,0.0
306,785,39,41,12,Hybrid,0.0
306,838,26,41,12,Hybrid,0.0
306,913,5,41,12,Hybrid,0.0
306,962,27,41,12,Hybrid,0.0
306,992,21,41,12,Hybrid,0.0
310,58,22,24,11,Hybrid,1.0
310,104,23,24,11,Hybrid,1.0
310,155,1,24,11,Hybrid,1.0
310,178,12,24,11,Hybrid,1.0
310,187,24,24,11,Hybrid,1.0
310,298,4,24,11,Hybrid,1.0
310,348,8,24,11,Hybrid,1.0
310,358,11,24,11,Hybrid,1.0
310,379,15,24,11,Hybrid,1.0
310,389,13,24,11,Hybrid,1.0
310,406,6,24,11,Hybrid,1.0
310,441,18,24,11,Hybrid,1.0
310,527,9,24,11,Hybrid,1.0
310,533,20,24,11,Hybrid,1.0
310,570,19,24,11,Hybrid,1.0
310,623,7,24,11,Hybrid,1.0
310,691,10,24,11,Hybrid,1.0
310,713,5,24,11,Hybrid,1.0
310,716,16,24,11,Hybrid,1.0
310,747,3,24,11,Hybrid,1.0
310,787,21,24,11,Hybrid,1.0
310,890,2,24,11,Hybrid,1.0
310,903,17,24,11,Hybrid,1.0
310,921,14,24,11,Hybrid,1.0
311,13,23,53,10,Hybrid,1.0
311,39,51,53,10,Hybrid,1.0
311,64,30,53,10,Hybrid,1.0
311,84,13,53,10,Hybrid,1.0
311,86,24,53,10,Hybrid,1.0
311,162,27,53,10,Hybrid,1.0
311,169,52,53,10,Hybrid,1.0
311,187,45,53,10,Hybrid,1.0
311,189,22,53,10,Hybrid,1.0
311,190,2,53,10,Hybrid,1.0
311,197,36,53,10,Hybrid,1.0
311,240,1,53,10,Hybrid,1.0
311,280,33,53,10,Hybrid,1.0
311,297,38,53,10,Hybrid,1.0
311,321,48,53,10,Hybrid,1.0
311,345,18,53,10,Hybrid,1.0
311,375,5,53,10,Hybrid,1.0
311,378,3,53,10,Hybrid,1.0
311,440,9,53,10,Hybrid,1.0
311,445,19,53,10,Hybrid,1.0
311,462,7,53,10,Hybrid,1.0
311,464,21,53,10,Hybrid,1.0
311,493,39,53,10,Hybrid,1.0
